"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days","switch_w","potential","n.days"
4234.16666666667,"RBO",10,"A","F",538,"F538",3,3,8,0,1,0
4234.16666666667,"RBO",10,"A","F",572,"F572",3,3,8,0,1,0
4234.16666666667,"RBO",10,"A","F",578,"F578",3,3,7,0,1,0
4234.16666666667,"RBO",10,"A","F",583,"F583",3,3,8,0,1,0
4234.16666666667,"RBO",10,"A","F",765,"F765",3,3,8,0,1,0
4234.16666666667,"RBO",10,"A","F",766,"F766",3,3,8,0,1,0
4234.16666666667,"RBO",10,"A","F",788,"F788",3,3,7,0,1,0
4234.16666666667,"RBO",10,"J","M",984,"M984",3,3,7,0,1,0
4234.16666666667,"RCA",11,"A","F",514,"F514",0,1,6,0,1,0
4234.16666666667,"RCA",11,"A","F",516,"F516",1,3,9,0,1,0
4234.16666666667,"RCA",11,"A","F",517,"F517",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","F",519,"F519",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","F",622,"F622",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","F",762,"F762",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","F",773,"F773",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","F",839,"F839",0,1,1,0,1,0
4234.16666666667,"RCA",11,"A","F",880,"F880",0,1,1,0,1,0
4234.16666666667,"RCA",11,"A","M",520,"M520",3,3,237,0,1,0
4234.16666666667,"RCA",11,"A","M",523,"M523",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","M",573,"M573",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","M",581,"M581",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","M",623,"M623",0,1,7,0,1,0
4234.16666666667,"RCA",11,"A","M",801,"M801",0,1,7,0,1,0
4234.16666666667,"RCA",11,"J","M",841,"M841",0,1,6,0,1,0
4234.16666666667,"RCA",11,"A","M",917,"M917",0,1,0,0,1,0
4234.16666666667,"RPO",13,"A","M",513,"M513",0,1,1,0,1,0
4237.16666666667,"R48",9,"A","F",514,"F514",1,2,9,0,1,0
4237.16666666667,"R48",9,"A","F",516,"F516",1,2,3,0,1,0
4237.16666666667,"R48",9,"A","F",519,"F519",1,2,10,0,1,0
4237.16666666667,"R48",9,"A","F",540,"F540",1,2,4,0,1,0
4237.16666666667,"R48",9,"A","F",544,"F544",1,2,4,0,1,0
4237.16666666667,"R48",9,"A","F",621,"F621",3,3,10,0,1,0
4237.16666666667,"R48",9,"A","F",769,"F769",1,3,9,0,1,0
4237.16666666667,"R48",9,"A","F",773,"F773",1,2,10,0,1,0
4237.16666666667,"R48",9,"J","F",835,"F835",1,2,4,0,1,0
4237.16666666667,"R48",9,"A","M",566,"M566",1,2,4,0,1,0
4237.16666666667,"RCA",11,"A","F",567,"F567",3,3,10,0,1,0
4237.16666666667,"RCA",11,"A","F",622,"F622",1,2,10,0,1,0
4237.16666666667,"RCA",11,"A","F",627,"F627",3,3,10,0,1,0
4237.16666666667,"RCA",11,"A","F",839,"F839",1,2,4,0,1,0
4237.16666666667,"RCA",11,"A","F",880,"F880",1,2,4,0,1,0
4237.16666666667,"RCA",11,"A","M",523,"M523",1,2,10,0,1,0
4237.16666666667,"RCA",11,"A","M",581,"M581",1,2,10,0,1,0
4237.16666666667,"RCA",11,"A","M",623,"M623",1,2,10,0,1,0
4237.16666666667,"RCA",11,"A","M",801,"M801",1,2,10,0,1,0
4237.16666666667,"RCA",11,"J","M",841,"M841",1,2,9,0,1,0
4238.16666666667,"R48",9,"A","F",514,"F514",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",519,"F519",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",540,"F540",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",544,"F544",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",621,"F621",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",769,"F769",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","F",773,"F773",0,1,1,0,1,0
4238.16666666667,"R48",9,"J","F",835,"F835",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","M",566,"M566",0,1,1,0,1,0
4238.16666666667,"R48",9,"A","M",569,"M569",3,3,5,0,1,0
4238.16666666667,"RCA",11,"A","F",567,"F567",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","F",622,"F622",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","F",627,"F627",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","F",839,"F839",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","F",880,"F880",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","M",523,"M523",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","M",573,"M573",3,3,11,0,1,0
4238.16666666667,"RCA",11,"A","M",581,"M581",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","M",595,"M595",3,3,11,0,1,0
4238.16666666667,"RCA",11,"A","M",623,"M623",0,1,1,0,1,0
4238.16666666667,"RCA",11,"A","M",801,"M801",0,1,1,0,1,0
4238.16666666667,"RCA",11,"J","M",841,"M841",0,1,1,0,1,0
4238.16666666667,"RCA",11,"J","M",877,"M877",3,3,11,0,1,0
4240.16666666667,"R48",9,"A","F",514,"F514",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",519,"F519",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",540,"F540",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",544,"F544",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",769,"F769",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",773,"F773",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","F",789,"F789",1,3,13,0,1,0
4240.16666666667,"R48",9,"J","F",835,"F835",0,1,3,0,1,0
4240.16666666667,"R48",9,"A","M",566,"M566",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","F",567,"F567",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","F",622,"F622",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","F",627,"F627",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","F",628,"F628",3,3,13,0,1,0
4240.16666666667,"RCA",11,"A","F",762,"F762",3,3,13,0,1,0
4240.16666666667,"RCA",11,"A","F",839,"F839",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","F",880,"F880",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","M",523,"M523",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","M",581,"M581",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","M",595,"M595",0,1,2,0,1,0
4240.16666666667,"RCA",11,"A","M",623,"M623",0,1,3,0,1,0
4240.16666666667,"RCA",11,"A","M",801,"M801",0,1,3,0,1,0
4240.16666666667,"RCA",11,"J","M",841,"M841",0,1,3,0,1,0
4240.16666666667,"RCA",11,"J","M",877,"M877",0,1,2,0,1,0
4240.16666666667,"RPO",13,"A","M",513,"M513",3,3,7,0,1,0
4241.16666666667,"R48",9,"A","F",514,"F514",0,1,4,0,1,0
4241.16666666667,"R48",9,"A","F",516,"F516",3,3,4,0,1,0
4241.16666666667,"R48",9,"A","F",540,"F540",0,1,4,0,1,0
4241.16666666667,"R48",9,"A","F",627,"F627",1,1,4,0,1,0
4241.16666666667,"R48",9,"A","F",773,"F773",0,1,4,0,1,0
4241.16666666667,"R48",9,"A","F",789,"F789",0,1,1,0,1,0
4241.16666666667,"R48",9,"J","F",835,"F835",0,1,4,0,1,0
4241.16666666667,"R48",9,"A","M",566,"M566",0,1,4,0,1,0
4241.16666666667,"R48",9,"A","M",569,"M569",3,3,3,0,1,0
4241.16666666667,"RCA",11,"A","F",517,"F517",3,3,14,0,1,0
4241.16666666667,"RCA",11,"A","F",567,"F567",0,1,4,0,1,0
4241.16666666667,"RCA",11,"A","F",592,"F592",3,3,14,0,1,0
4241.16666666667,"RCA",11,"A","F",622,"F622",0,1,4,0,1,0
4241.16666666667,"RCA",11,"A","F",762,"F762",0,1,1,0,1,0
4241.16666666667,"RCA",11,"A","F",839,"F839",0,1,4,0,1,0
4241.16666666667,"RCA",11,"A","M",523,"M523",0,1,4,0,1,0
4241.16666666667,"RCA",11,"A","M",573,"M573",3,3,3,0,1,0
4241.16666666667,"RCA",11,"A","M",581,"M581",0,1,4,0,1,0
4241.16666666667,"RCA",11,"A","M",595,"M595",0,1,3,0,1,0
4241.16666666667,"RCA",11,"A","M",623,"M623",0,1,4,0,1,0
4241.16666666667,"RCA",11,"J","M",841,"M841",0,1,4,0,1,0
4241.16666666667,"RCA",11,"J","M",877,"M877",0,1,3,0,1,0
4241.16666666667,"RCA",11,"A","M",917,"M917",3,3,7,0,1,0
4241.16666666667,"RPO",13,"A","M",513,"M513",0,1,1,0,1,0
4242.16666666667,"RCA",11,"A","F",517,"F517",0,1,1,0,1,0
4242.16666666667,"RCA",11,"A","F",567,"F567",0,1,5,0,1,0
4242.16666666667,"RCA",11,"A","F",592,"F592",0,1,1,0,1,0
4242.16666666667,"RCA",11,"A","F",622,"F622",0,1,5,0,1,0
4242.16666666667,"RCA",11,"A","F",789,"F789",1,1,2,0,1,0
4242.16666666667,"RCA",11,"A","M",523,"M523",0,1,5,0,1,0
4242.16666666667,"RCA",11,"A","M",581,"M581",0,1,5,0,1,0
4242.16666666667,"RCA",11,"A","M",595,"M595",0,1,4,0,1,0
4242.16666666667,"RCA",11,"A","M",623,"M623",0,1,5,0,1,0
4242.16666666667,"RCA",11,"A","M",801,"M801",3,3,5,0,1,0
4242.16666666667,"RCA",11,"A","M",917,"M917",0,1,1,0,1,0
4243.16666666667,"R48",9,"A","F",514,"F514",3,3,6,0,1,0
4243.16666666667,"R48",9,"A","F",516,"F516",3,3,2,0,1,0
4243.16666666667,"R48",9,"A","F",519,"F519",3,3,6,0,1,0
4243.16666666667,"R48",9,"A","F",540,"F540",3,3,6,0,1,0
4243.16666666667,"R48",9,"A","F",544,"F544",3,3,6,0,1,0
4243.16666666667,"R48",9,"A","F",773,"F773",3,3,6,0,1,0
4243.16666666667,"R48",9,"J","F",835,"F835",3,3,6,0,1,0
4243.16666666667,"R48",9,"A","M",520,"M520",1,3,9,0,1,0
4243.16666666667,"R48",9,"A","M",566,"M566",3,3,6,0,1,0
4243.16666666667,"RCA",11,"A","F",517,"F517",0,1,2,0,1,0
4243.16666666667,"RCA",11,"A","F",567,"F567",0,1,6,0,1,0
4243.16666666667,"RCA",11,"A","F",627,"F627",1,3,2,0,1,0
4243.16666666667,"RCA",11,"A","F",839,"F839",3,3,6,0,1,0
4243.16666666667,"RCA",11,"A","M",523,"M523",0,1,6,0,1,0
4243.16666666667,"RCA",11,"A","M",581,"M581",0,1,6,0,1,0
4243.16666666667,"RCA",11,"J","M",841,"M841",3,3,6,0,1,0
4243.16666666667,"RCA",11,"J","M",877,"M877",3,3,5,0,1,0
4243.16666666667,"RCA",11,"A","M",917,"M917",0,1,2,0,1,0
4245.16666666667,"RCA",11,"A","F",694,"F694",3,3,12,0,1,0
4245.16666666667,"RCA",11,"A","M",523,"M523",0,1,8,0,1,0
4245.16666666667,"RCA",11,"A","M",573,"M573",3,3,4,0,1,0
4245.16666666667,"RCA",11,"A","M",581,"M581",0,1,8,0,1,0
4245.16666666667,"RCA",11,"A","M",595,"M595",3,3,7,0,1,0
4245.16666666667,"RCA",11,"A","M",623,"M623",3,3,8,0,1,0
4245.16666666667,"RCA",11,"A","M",801,"M801",3,3,3,0,1,0
4245.16666666667,"RCA",11,"A","M",803,"M803",3,3,17,0,1,0
4245.16666666667,"RCA",11,"J","M",841,"M841",0,1,2,0,1,0
4245.16666666667,"RCA",11,"J","M",877,"M877",0,1,2,0,1,0
4247.16666666667,"RCA",11,"A","F",517,"F517",3,3,6,0,1,0
4247.16666666667,"RCA",11,"A","F",628,"F628",3,3,7,0,1,0
4247.16666666667,"RCA",11,"A","F",694,"F694",0,1,2,0,1,0
4247.16666666667,"RCA",11,"A","F",839,"F839",3,3,4,0,1,0
4247.16666666667,"RCA",11,"A","M",523,"M523",0,1,10,0,1,0
4247.16666666667,"RCA",11,"A","M",573,"M573",0,1,2,0,1,0
4247.16666666667,"RCA",11,"A","M",581,"M581",0,1,10,0,1,0
4247.16666666667,"RCA",11,"A","M",595,"M595",0,1,2,0,1,0
4247.16666666667,"RCA",11,"A","M",623,"M623",0,1,2,0,1,0
4247.16666666667,"RCA",11,"A","M",801,"M801",0,1,2,0,1,0
4247.16666666667,"RCA",11,"J","M",877,"M877",0,1,4,0,1,0
4247.16666666667,"RCA",11,"A","M",917,"M917",3,3,6,0,1,0
4248.16666666667,"R32",3,"A","M",797,"M797",3,3,22,0,1,0
4248.16666666667,"R3B",5,"A","M",794,"M794",3,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",538,"F538",1,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",570,"F570",1,3,22,0,1,0
4248.16666666667,"R3C",6,"A","F",571,"F571",1,3,21,0,1,0
4248.16666666667,"R3C",6,"A","F",572,"F572",1,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",577,"F577",3,3,25,0,1,0
4248.16666666667,"R3C",6,"A","F",583,"F583",1,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",589,"F589",3,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",599,"F599",3,3,22,0,1,0
4248.16666666667,"R3C",6,"A","F",765,"F765",1,3,14,0,1,0
4248.16666666667,"R3C",6,"A","F",788,"F788",1,3,14,0,1,0
4248.16666666667,"R3C",6,"A","M",568,"M568",1,3,41,0,1,0
4248.16666666667,"R3C",6,"A","M",793,"M793",3,3,14,0,1,0
4248.16666666667,"R3C",6,"J","M",838,"M838",1,3,25,0,1,0
4248.16666666667,"R3C",6,"J","M",984,"M984",1,3,14,0,1,0
4248.16666666667,"RCA",11,"A","M",523,"M523",0,1,11,0,1,0
4248.16666666667,"RCA",11,"A","M",573,"M573",0,1,3,0,1,0
4248.16666666667,"RCA",11,"A","M",581,"M581",0,1,11,0,1,0
4248.16666666667,"RCA",11,"A","M",623,"M623",0,1,3,0,1,0
4248.16666666667,"RCA",11,"J","M",841,"M841",3,3,5,0,1,0
4248.16666666667,"RCA",11,"A","M",917,"M917",0,1,1,0,1,0
4249.16666666667,"R3C",6,"J","M",984,"M984",0,1,1,0,1,0
4249.16666666667,"R48",9,"A","F",514,"F514",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",514,"F514",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",514,"F514",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",516,"F516",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",516,"F516",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",518,"F518",3,3,15,0,1,0
4249.16666666667,"R48",9,"A","F",518,"F518",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",519,"F519",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",519,"F519",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",524,"F524",1,3,31,0,1,0
4249.16666666667,"R48",9,"A","F",540,"F540",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",540,"F540",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",544,"F544",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",544,"F544",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",567,"F567",1,3,12,0,1,0
4249.16666666667,"R48",9,"A","F",567,"F567",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",596,"F596",3,3,15,0,1,0
4249.16666666667,"R48",9,"A","F",596,"F596",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",621,"F621",3,3,12,0,1,0
4249.16666666667,"R48",9,"A","F",621,"F621",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",769,"F769",3,3,12,0,1,0
4249.16666666667,"R48",9,"A","F",769,"F769",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",773,"F773",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","F",773,"F773",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","F",789,"F789",1,3,7,0,1,0
4249.16666666667,"R48",9,"A","F",789,"F789",0,1,0,0,1,0
4249.16666666667,"R48",9,"J","F",835,"F835",3,3,6,0,1,0
4249.16666666667,"R48",9,"J","F",835,"F835",0,1,0,0,1,0
4249.16666666667,"R48",9,"A","M",566,"M566",3,3,6,0,1,0
4249.16666666667,"R48",9,"A","M",569,"M569",3,3,8,0,1,0
4249.16666666667,"R48",9,"A","M",598,"M598",3,3,24,0,1,0
4249.16666666667,"RPO",13,"A","M",513,"M513",3,3,9,0,1,0
4250.16666666667,"RCA",11,"A","F",567,"F567",1,1,1,0,1,0
4250.16666666667,"RCA",11,"A","F",567,"F567",0,1,0,0,1,0
4250.16666666667,"RCA",11,"A","F",622,"F622",3,3,13,0,1,0
4250.16666666667,"RCA",11,"A","F",622,"F622",0,1,0,0,1,0
4250.16666666667,"RCA",11,"A","F",839,"F839",3,3,3,0,1,0
4250.16666666667,"RCA",11,"A","F",839,"F839",0,1,0,0,1,0
4250.16666666667,"RCA",11,"A","M",523,"M523",3,3,13,0,1,0
4250.16666666667,"RCA",11,"A","M",573,"M573",3,3,5,0,1,0
4250.16666666667,"RCA",11,"A","M",581,"M581",3,3,13,0,1,0
4250.16666666667,"RCA",11,"A","M",623,"M623",3,3,5,0,1,0
4250.16666666667,"RCA",11,"A","M",801,"M801",3,3,5,0,1,0
4251.16666666667,"R3C",6,"A","F",538,"F538",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",570,"F570",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",571,"F571",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",572,"F572",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",577,"F577",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",578,"F578",1,3,17,0,1,0
4251.16666666667,"R3C",6,"A","F",583,"F583",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",589,"F589",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",599,"F599",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",765,"F765",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","F",766,"F766",1,3,17,0,1,0
4251.16666666667,"R3C",6,"A","F",788,"F788",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","M",568,"M568",3,3,3,0,1,0
4251.16666666667,"R3C",6,"A","M",574,"M574",3,3,17,0,1,0
4251.16666666667,"R3C",6,"A","M",791,"M791",3,3,17,0,1,0
4251.16666666667,"R3C",6,"A","M",793,"M793",3,3,3,0,1,0
4251.16666666667,"R3C",6,"J","M",838,"M838",3,3,3,0,1,0
4251.16666666667,"R3C",6,"J","M",984,"M984",3,3,3,0,1,0
4252.16666666667,"R3C",6,"A","F",538,"F538",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",570,"F570",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",572,"F572",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",577,"F577",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",578,"F578",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",583,"F583",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",599,"F599",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",765,"F765",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","F",788,"F788",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","M",568,"M568",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","M",574,"M574",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","M",791,"M791",0,1,1,0,1,0
4252.16666666667,"R3C",6,"A","M",793,"M793",0,1,1,0,1,0
4252.16666666667,"R3C",6,"J","M",838,"M838",0,1,1,0,1,0
4252.16666666667,"R3C",6,"J","M",984,"M984",0,1,1,0,1,0
4252.16666666667,"R48",9,"A","F",516,"F516",3,3,3,0,1,0
4252.16666666667,"R48",9,"J","F",926,"F926",0,1,0,0,1,0
4252.16666666667,"RCA",11,"A","M",801,"M801",3,3,2,0,1,0
4253.16666666667,"R48",9,"A","F",514,"F514",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","F",516,"F516",0,1,1,0,1,0
4253.16666666667,"R48",9,"A","F",518,"F518",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","F",540,"F540",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","F",621,"F621",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","F",773,"F773",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","F",789,"F789",3,3,4,0,1,0
4253.16666666667,"R48",9,"J","F",835,"F835",3,3,4,0,1,0
4253.16666666667,"R48",9,"J","F",926,"F926",0,1,1,0,1,0
4253.16666666667,"R48",9,"A","M",566,"M566",3,3,4,0,1,0
4253.16666666667,"R48",9,"A","M",598,"M598",3,3,4,0,1,0
4253.16666666667,"RCA",11,"A","F",519,"F519",1,3,4,0,1,0
4253.16666666667,"RCA",11,"A","F",567,"F567",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","F",628,"F628",3,3,6,0,1,0
4253.16666666667,"RCA",11,"A","F",694,"F694",3,3,8,0,1,0
4253.16666666667,"RCA",11,"A","F",762,"F762",3,3,13,0,1,0
4253.16666666667,"RCA",11,"A","F",839,"F839",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","F",880,"F880",3,3,16,0,1,0
4253.16666666667,"RCA",11,"A","M",523,"M523",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","M",573,"M573",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","M",581,"M581",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","M",595,"M595",3,3,8,0,1,0
4253.16666666667,"RCA",11,"A","M",623,"M623",3,3,3,0,1,0
4253.16666666667,"RCA",11,"A","M",801,"M801",0,1,1,0,1,0
4253.16666666667,"RCA",11,"A","M",803,"M803",3,3,8,0,1,0
4253.16666666667,"RCA",11,"J","M",841,"M841",3,3,5,0,1,0
4253.16666666667,"RCA",11,"A","M",917,"M917",3,3,6,0,1,0
4254.16666666667,"RCA",11,"A","M",523,"M523",0,1,1,0,1,0
4254.16666666667,"RCA",11,"A","M",581,"M581",0,1,1,0,1,0
4254.16666666667,"RCA",11,"A","M",595,"M595",0,1,1,0,1,0
4256.16666666667,"R3C",6,"A","F",570,"F570",3,3,5,0,1,0
4256.16666666667,"R3C",6,"A","F",577,"F577",3,3,5,0,1,0
4256.16666666667,"R3C",6,"A","F",599,"F599",3,3,5,0,1,0
4256.16666666667,"R3C",6,"A","M",568,"M568",3,3,5,0,1,0
4256.16666666667,"R3C",6,"A","M",793,"M793",3,3,5,0,1,0
4256.16666666667,"R48",9,"A","F",514,"F514",3,3,3,0,1,0
4256.16666666667,"R48",9,"A","F",517,"F517",1,3,9,0,1,0
4256.16666666667,"R48",9,"A","F",540,"F540",3,3,3,0,1,0
4256.16666666667,"R48",9,"A","F",544,"F544",3,3,7,0,1,0
4256.16666666667,"R48",9,"A","F",627,"F627",1,3,13,0,1,0
4256.16666666667,"R48",9,"A","F",789,"F789",3,3,3,0,1,0
4256.16666666667,"R48",9,"J","F",835,"F835",3,3,3,0,1,0
4256.16666666667,"R48",9,"J","F",926,"F926",3,3,4,0,1,0
4256.16666666667,"R48",9,"J","F",926,"F926",0,1,0,0,1,0
4256.16666666667,"R48",9,"A","M",569,"M569",3,3,7,0,1,0
4256.16666666667,"RBO",10,"A","F",538,"F538",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",572,"F572",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",578,"F578",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",583,"F583",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",589,"F589",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",765,"F765",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","F",766,"F766",1,3,5,0,1,0
4256.16666666667,"RBO",10,"A","M",791,"M791",1,3,5,0,1,0
4256.16666666667,"RCA",11,"A","F",516,"F516",1,3,4,0,1,0
4256.16666666667,"RCA",11,"A","F",519,"F519",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","F",567,"F567",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","F",622,"F622",3,3,6,0,1,0
4256.16666666667,"RCA",11,"A","F",762,"F762",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","F",839,"F839",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","F",839,"F839",0,1,0,0,1,0
4256.16666666667,"RCA",11,"A","M",523,"M523",0,1,3,0,1,0
4256.16666666667,"RCA",11,"A","M",573,"M573",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","M",581,"M581",0,1,3,0,1,0
4256.16666666667,"RCA",11,"A","M",595,"M595",0,1,3,0,1,0
4256.16666666667,"RCA",11,"A","M",623,"M623",3,3,3,0,1,0
4256.16666666667,"RCA",11,"A","M",801,"M801",3,3,4,0,1,0
4256.16666666667,"RCA",11,"A","M",917,"M917",3,3,3,0,1,0
4256.16666666667,"RPO",13,"A","M",830,"M830",3,3,29,0,1,0
4257.16666666667,"R48",9,"A","F",514,"F514",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",516,"F516",1,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",517,"F517",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",518,"F518",3,3,4,0,1,0
4257.16666666667,"R48",9,"A","F",519,"F519",1,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",540,"F540",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",544,"F544",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",596,"F596",3,3,8,0,1,0
4257.16666666667,"R48",9,"A","F",621,"F621",3,3,4,0,1,0
4257.16666666667,"R48",9,"A","F",627,"F627",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","F",769,"F769",3,3,8,0,1,0
4257.16666666667,"R48",9,"A","F",773,"F773",3,3,4,0,1,0
4257.16666666667,"R48",9,"A","F",789,"F789",0,1,1,0,1,0
4257.16666666667,"R48",9,"J","F",806,"F806",1,3,29,0,1,0
4257.16666666667,"R48",9,"J","F",835,"F835",0,1,1,0,1,0
4257.16666666667,"R48",9,"J","F",926,"F926",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","M",566,"M566",3,3,4,0,1,0
4257.16666666667,"R48",9,"A","M",569,"M569",0,1,1,0,1,0
4257.16666666667,"R48",9,"A","M",598,"M598",3,3,4,0,1,0
4257.16666666667,"RCA",11,"A","F",567,"F567",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","F",592,"F592",3,3,16,0,1,0
4257.16666666667,"RCA",11,"A","F",622,"F622",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","F",628,"F628",3,3,4,0,1,0
4257.16666666667,"RCA",11,"A","F",694,"F694",3,3,4,0,1,0
4257.16666666667,"RCA",11,"A","F",762,"F762",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","F",839,"F839",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","M",523,"M523",0,1,4,0,1,0
4257.16666666667,"RCA",11,"A","M",573,"M573",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","M",595,"M595",0,1,4,0,1,0
4257.16666666667,"RCA",11,"A","M",623,"M623",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","M",801,"M801",0,1,1,0,1,0
4257.16666666667,"RCA",11,"A","M",803,"M803",3,3,4,0,1,0
